Data,Preco_Bruto,Residuo_Macro,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,Preco_Limpo,Soma_IMF_6_5,Soma_IMF_6_5_4,Soma_IMF_6_5_4_3,Soma_IMF_6_5_4_3_2,Soma_IMF_6_5_4_3_2_1,Sinal_Direcao,Run_Length,Quebra_Regime
2023-06-19,26844.35,29017.086459368427,-605.5482890172569,-266.78300366927425,-78.03854234768279,-192.270621164758,-241.3106299178382,-788.7853732516211,27716.681292686528,-1030.0960031694592,-1222.3666243342172,-1300.4051666819,-1567.1881703511742,-2172.736459368431,1,0,1
2023-06-20,28307.99,29094.866711105755,-214.67503237842075,112.31590095213448,255.38456731859705,31.85455593023113,-97.99311217504174,-873.7635907532512,28410.34913142629,-971.756702928293,-939.902146998062,-684.5175796794649,-572.2016787273304,-786.8767111057512,1,0,1
2023-06-21,29993.89,29172.76983605717,451.734394053366,466.3179616272054,558.3801905689032,256.1603498272838,47.18266631091281,-958.6553984448424,29075.83764431943,-911.4727321339296,-655.3123823066458,-96.93219173774251,369.3857698894629,821.1201639428289,1,1,0
2023-06-22,29884.92,29250.794471034555,-320.60702495189986,554.3477537548926,779.5250463402222,470.9320554501656,193.3684488358168,-1043.4407504637552,29651.179271197005,-850.0723016279384,-379.1402461777728,400.3848001624493,954.732553917342,634.1255289654421,1,2,0
2023-06-23,30688.5,29328.939252849654,207.0186945724232,391.9564383767728,882.4943428537516,666.4748935994095,339.715978695427,-1128.0996009474372,30089.524867050804,-788.3836222520102,-121.90872865260076,760.5856142011509,1152.5420525779236,1359.5607471503467,1,3,0
2023-06-24,30527.43,29407.202818314283,-6.141814809014921,148.32074883007053,871.4159816430285,833.867170869374,485.3769991854445,-1212.611904033183,30385.251065978948,-727.2349048477386,106.63226602163547,978.048247664664,1126.3689964947346,1120.2271816857196,1,4,0
2023-06-25,30462.66,29485.58380424024,-18.004584886290708,-71.90754191066608,766.7745777202142,967.6681050932036,629.5032536017369,-1296.957613858436,30552.57212679696,-667.454360256699,300.2137448365046,1066.988322556719,995.0807806460526,977.076195759762,1,5,0
2023-06-26,30267.99,29564.080847439243,-197.67531134498023,-153.67435906900997,599.1830165524062,1065.9460057428764,771.2464852398425,-1381.1166845603768,30619.339670413992,-609.8701993205343,456.0758064223421,1055.2588229747485,901.5844639057384,703.9091525607582,1,6,0
2023-06-27,30692.44,29642.692584723176,257.7237653059776,-197.89255752053376,417.2954666105405,1127.9309271703205,909.7588839871478,-1465.0690702766292,30632.60879221456,-555.3101862894814,572.6207408808391,989.9162074913796,792.0236499708458,1049.7474152768234,1,7,0
2023-06-28,30077.41,29721.41765290376,-254.0777126049311,-309.45067882041434,270.1941890439905,1153.924469833595,1044.196804788345,-1548.794725144346,30640.938391425345,-504.59792035600094,649.3265494775937,919.5207385215842,610.0700597011698,355.99234709623875,1,8,0
2023-06-29,30447.31,29800.254688792847,134.13950157020275,-347.7361459777651,173.7880433113033,1145.3823683057567,1173.755147298671,-1632.2736033010158,30660.90664440756,-458.51845600234446,686.8639123034122,860.6519556147156,512.9158096369505,647.0553112071532,1,9,0
2023-06-30,30472.0,29879.202329202195,36.17296162489045,-254.30441176924265,123.03709038932656,1105.5938544726955,1297.7838349640951,-1715.4856588839575,30690.13145014436,-417.7018239198624,687.8920305528331,810.9291209421597,556.624709172917,592.7976707978075,1,10,0
2023-07-01,30585.9,29958.259211260804,3.867052730314106,-132.3983252794751,98.1889885456023,1040.5782880527784,1415.8156310377155,-1798.410846347737,30714.43127254916,-382.5952153100218,657.9830727427566,756.1720612883589,623.7737360088838,627.6407887391979,1,11,0
2023-07-02,30617.03,30037.4239739871,-193.94323637469884,97.6375678079564,70.86238080582301,958.6517309250376,1527.426704885207,-1881.0291220364263,30713.335668566742,-353.60241715121924,605.0493137738184,675.9116945796414,773.5492623875979,579.6060260128991,-1,12,0
2023-07-03,31156.2,30116.695259198837,232.129926397467,255.9558616760665,14.11094202575634,868.4186709614889,1632.2097848336505,-1963.3204450932635,30668.114211926462,-331.11066025961304,537.3080107018759,551.4189527276322,807.3748144036988,1039.5047408011658,-1,13,0
2023-07-04,30766.51,30196.07170993614,-19.852047628332773,216.03630195781372,-86.85300585160783,776.5538934240044,1729.8179240459806,-2045.264775883997,30570.32574567052,-315.4468518380165,461.1070415859879,374.25403573438007,590.2903376921938,570.438290063861,-1,14,0
2023-07-05,30504.81,30275.55197339321,87.4826858710763,-24.134626462052875,-213.7450769441203,686.5110023088474,1819.9861207614213,-2126.8420789283805,30441.46194059098,-306.8559581669592,379.6550441418882,165.90996719776788,141.77534073571502,229.2580266067913,-1,15,0
2023-07-06,29895.43,30355.13470577752,-236.384696792463,-184.57722300585303,-333.27173768605576,600.0294208471088,1902.5318586192147,-2208.0323277594757,30316.391919798312,-305.5004691402605,294.52895170684826,-38.7427859792075,-223.32000898506053,-459.7047057775235,-1,16,0
2023-07-07,30344.7,30434.81858141541,179.31482380099496,-66.3599638556674,-410.0758615799873,518.4846834467573,1977.3332508017245,-2288.815514029225,30231.745140054674,-311.48226322750065,207.0024202192567,-203.07344136073056,-269.43340521639794,-90.118581415403,-1,17,0
2023-07-08,30284.63,30514.602335823725,25.07848296789573,38.64966524094928,-411.5533214789282,442.70603656438817,2044.3184914619555,-2369.171690579985,30220.90185179116,-324.8531991180293,117.85283744635882,-293.70048403256936,-255.0508187916201,-229.9723358237244,-1,18,0
2023-07-09,30160.71,30594.484811810904,-130.97029149096625,-8.156682276296722,-320.76999323406767,371.7376207277409,2103.4655520085043,-2449.0810175458178,30299.836973767266,-345.6154655373134,26.122155190427463,-294.6478380436402,-302.80452031993696,-433.7748118109032,1,19,0
2023-07-10,30411.57,30674.46501162916,114.69132341919256,-146.57931379232053,-160.87489497157537,303.6011245372873,2154.7905636827268,-2528.523814504465,30443.45799037313,-373.7332508217378,-70.13212628445046,-231.00702125602584,-377.5863350483464,-262.8950116291538,1,0,1
2023-07-11,30622.1,30754.5421096067,147.21391787617628,-123.9154631973895,17.251280398766532,236.1609397037966,2198.3277887217414,-2607.480573109794,30598.80154532121,-409.1527843880526,-172.99184468425602,-155.74056428548948,-279.656027482879,-132.4421096067027,1,0,1
2023-07-12,30380.0,30834.71542287664,-409.0070718782651,74.69554422492278,164.13260957381593,167.2783049816319,2234.117118041647,-2685.931927820392,30714.311527653343,-451.8148097787448,-284.5365047971129,-120.40389522329698,-45.7083509983742,-454.7154228766393,1,1,0
2023-07-13,31454.23,30914.984349550592,451.6388471959359,258.5624594315636,235.78500013090468,94.92454442883208,2262.193393335676,-2763.858594073505,30744.0286933725,-501.6652007378293,-406.7406563089973,-170.95565617809257,87.60680325347101,539.2456504494069,1,2,0
2023-07-14,30312.01,30995.34831707824,-410.295685925398,62.23056347775373,205.43758782442632,17.947296702070837,2282.5832374873085,-2841.241316644402,30660.07512244764,-558.6580791570937,-540.7107824550228,-335.2731946305965,-273.0426311528428,-683.3383170782408,-1,3,0
2023-07-15,30289.52,31075.806761803957,-41.58008922694463,-168.02586602522155,109.04385282875984,-62.968469332048166,2295.3046591545103,-2918.060849203008,30499.12595525217,-622.7561900484975,-685.7246593805456,-576.6808065517857,-744.7066725770073,-786.286761803952,-1,4,0
2023-07-16,30231.99,31156.35912225288,86.13701434449804,-167.29360051997554,-2.332483700216568,-146.9479981618408,2300.365925941866,-2994.2979801572096,30313.14658617548,-693.9320542153437,-840.8800523771845,-843.2125360774011,-1010.5061365973766,-924.3691222528784,-1,5,0
2023-07-17,30138.0,31237.0048371896,102.94270954941965,-112.07870422676253,-84.5439983598834,-233.15592280458176,2297.764951718537,-3069.933873066331,30147.13599467734,-772.1689213477944,-1005.3248441523762,-1089.8688425122596,-1201.947546739022,-1099.0048371896023,-1,6,0
2023-07-18,29859.13,31317.74334537877,-65.54572390827828,-103.2803165615273,-111.59014192980752,-320.7394795671419,2287.4928806510425,-3144.9505640630573,30027.95604046981,-857.4576834120148,-1178.1971629791567,-1289.7873049089642,-1393.0676214704915,-1458.6133453787695,-1,7,0
2023-07-19,29909.21,31398.574085585067,52.94046714871926,-96.78750096767978,-87.09136024300618,-408.63300679303154,2269.5378878305264,-3219.3305725605983,29953.05703381896,-949.792684730072,-1358.4256915231035,-1445.5170517661095,-1542.3045527337897,-1489.36408558507,-1,8,0
2023-07-20,29800.0,31479.496496573134,-34.595856530390975,-65.78320887628597,-35.02776958957394,-494.9208501419598,2243.8932239390665,-3293.062035373992,29900.37906540668,-1049.1688114349254,-1544.0896615768852,-1579.117431166459,-1644.900640042745,-1679.496496573136,-1,9,0
2023-07-21,29901.72,31560.510017107663,7.034092871543985,52.83249360658476,14.01998626593454,-577.0956401921046,2210.5646660363377,-3366.1456156959603,29841.85341352187,-1155.5809496596223,-1732.6765898517272,-1718.6566035857927,-1665.824109979208,-1658.790017107664,-1,10,0
2023-07-22,29794.0,31641.61408595321,-152.24087452365248,188.176052959424,38.02597172773907,-652.5512505795308,2169.566229895922,-3438.59021543311,29758.06482156423,-1269.0239855371888,-1921.57523611672,-1883.5492643889809,-1695.3732114295567,-1847.6140859532093,-1,11,0
2023-07-23,30083.75,31722.80814187452,286.26801706367525,154.54797969144786,28.01159247269423,-718.3926870244393,2120.9132594553885,-3510.40630353328,29642.93400324488,-1389.4930440778912,-2107.8857311023303,-2079.874138629636,-1925.326158938188,-1639.058141874513,-1,12,0
2023-07-24,29176.5,31804.091623636155,-277.12679335707696,-58.09496701767614,-4.473235109315154,-770.9123278772458,2064.6200894488256,-3581.604389723665,29511.72176037476,-1516.9843002748398,-2287.8966281520857,-2292.369863261401,-2350.464830279077,-2627.591623636154,-1,13,0
2023-07-25,29228.91,31885.463970002853,-12.231432521144349,-149.3855536788168,-37.321513438693856,-806.1209565062969,2000.7004698739772,-3652.1949837318753,29390.52698619996,-1651.4945138578978,-2457.6154703641946,-2494.9369838028883,-2644.322537481705,-2656.5539700028494,-1,14,0
2023-07-26,29351.96,31966.92461973924,130.14716069317353,-83.0275631898052,-49.02930732715362,-820.0338544984285,1929.167539868162,-3722.188595285188,29304.84040249663,-1793.0210554170255,-2613.054909915454,-2662.084217242608,-2745.111780432413,-2614.9646197392394,-1,15,0
2023-07-27,29222.78,32048.473011609964,-36.149323505361856,-8.833696807560065,-30.256998070206546,-808.8936667692923,1850.0364076534925,-3791.595734111037,29267.76302031292,-1941.559326457544,-2750.4529932268365,-2780.709991297043,-2789.543688104603,-2825.6930116099647,-1,16,0
2023-07-28,29314.14,32130.108584379646,6.115749826067254,31.58876109265154,13.303651449038952,-769.9049588680291,1763.3551220574138,-3860.42690993679,29276.43548908128,-2097.071787879376,-2866.976746747405,-2853.6730952983658,-2822.084334205714,-2815.968584379647,1,0,1
2023-07-29,29352.9,32211.830776813014,50.01069078919173,-11.940163805467249,64.69660685527747,-702.2510412570989,1669.2457630949864,-3928.6926324899096,29314.829473016274,-2259.446869394923,-2961.697910652022,-2897.0013037967447,-2908.941467602212,-2858.93077681302,1,0,1
2023-07-30,29281.09,32293.639027674617,-25.765243748387693,-48.41499665268632,96.62090555808037,-606.5063830365928,1567.9201017026526,-3996.40341149768,29355.27024040108,-2428.483309795028,-3034.98969283162,-2938.36878727354,-2986.783783926226,-3012.5490276746136,1,0,1
2023-07-31,29232.25,32375.532775729214,-178.94284573697186,39.52686370049506,84.50922976174314,-484.59351322983287,1459.7872464629736,-4063.5697566876265,29371.66598203648,-2603.782510224653,-3088.3760234544857,-3003.8667936927427,-2964.339929992248,-3143.28277572922,1,1,0
2023-08-01,29705.99,32457.51145974134,237.5940673172268,116.31143361234795,20.64812658281108,-341.22177466504434,1345.3488651983453,-4130.202177787027,29352.084499070428,-2784.853312588681,-3126.075087253726,-3105.426960670915,-2989.115527058567,-2751.52145974134,-1,2,0
2023-08-02,29186.01,32539.574518475674,-174.17225703557062,62.69363744534606,-86.69476179352958,-184.1997039253423,1225.1197513567204,-4196.3111845233,29297.48861959022,-2971.19143316658,-3155.391137091922,-3242.085898885452,-3179.3922614401054,-3353.564518475676,-1,3,0
2023-08-03,29193.64,32621.721390696974,-4.322668952867892,-30.93383506742258,-207.7834160443241,-22.74917823506323,1099.6149942266782,-4261.907286623975,29228.89650402029,-3162.2922923972965,-3185.0414706323595,-3392.8248866766835,-3423.758721744106,-3428.081390696974,-1,4,0
2023-08-04,29113.99,32703.95151516983,36.43216973550576,-97.3213059587941,-305.07631643256457,133.65525283890543,969.3496784635277,-4327.000993816406,29174.87913622329,-3357.651315352878,-3223.996062513973,-3529.0723789465374,-3626.393684905332,-3589.961515169826,-1,5,0
2023-08-05,29072.13,32786.264330658865,39.4506990159943,-128.88707310314248,-343.88957093428843,275.95554047398,834.8388897164278,-4391.602815827832,29161.566374087157,-3556.7639261114045,-3280.8083856374246,-3624.697956571713,-3753.585029674856,-3714.134330658861,-1,6,0
2023-08-06,29088.42,32868.65927592874,-34.24576111605439,-79.93366580221142,-304.223945035416,397.28940974299934,696.5979486677695,-4455.72326238583,29202.59942691826,-3759.12531371806,-3361.835903975061,-3666.0598490104767,-3745.993514812688,-3780.239275928743,1,7,0
2023-08-07,29211.06,32951.13578974412,-136.1341616732246,54.61516502884523,-188.85395906867788,494.5253140840952,555.1446951025555,-4519.372843217713,29292.578996644377,-3964.2281481151576,-3469.7028340310626,-3658.556793099741,-3603.941628070895,-3740.07578974412,1,0,1
2023-08-08,29770.42,33033.69331086958,185.64556166868704,166.57164742494018,-9.848130086810006,565.9152878523191,411.0043903221288,-4582.562068050848,29418.20279090637,-4171.55767772872,-3605.642389876401,-3615.4905199632103,-3448.9188725382705,-3263.2733108695834,1,0,1
2023-08-09,29581.99,33116.33127806997,-51.7424587667852,73.96036907776688,214.14913256477075,609.8882934363243,264.70483223074984,-4645.301446612799,29559.772089689017,-4380.596614382049,-3770.7083209457246,-3556.559188380954,-3482.598819303187,-3534.3412780699723,1,0,1
2023-08-10,29455.75,33199.04913010978,-75.88888153891949,-144.90772786014017,443.4425449372224,624.8849381714689,116.77148481139764,-4707.601488630811,29676.546609399054,-4590.830003819414,-3965.945065647945,-3522.5025207107224,-3667.410248570863,-3743.2991301097823,1,1,0
2023-08-11,29426.03,33281.846305753694,-25.29179457845607,-265.4453352012951,627.264145644837,609.4605953369917,-32.331213123451086,-4769.472703832319,29716.767129779757,-4801.80391695577,-4192.343321618778,-3565.079175973941,-3830.524511175236,-3855.816305753692,1,2,0
2023-08-12,29430.17,33364.722243766286,-20.0916162637128,-187.4590089052548,723.1071574546168,563.0994790343183,-182.28265314160788,-4830.925601944649,29637.720625168964,-5013.208255086257,-4450.108776051939,-3727.001618597322,-3914.4606275025767,-3934.5522437662894,-1,3,0
2023-08-13,29303.84,33447.676382912374,-193.4058488056279,76.36295741038346,709.8128246505901,488.1795397843124,-332.8151632566528,-4891.97069269538,29420.88289139525,-5224.785855952032,-4736.606316167719,-4026.793491517129,-3950.4305341067457,-4143.836382912374,-1,0,1
2023-08-14,29430.93,33530.708161956514,-4.198923388687565,370.24285874984383,580.6760713757144,389.7858493684439,-483.665532250089,-4952.61848581174,29064.88606463884,-5436.28401806183,-5046.498168693386,-4465.822097317672,-4095.579238567828,-4099.778161956516,-1,0,1
2023-08-15,29200.0,33613.81701966339,160.49929248216333,454.5642062288936,344.6386365746884,273.9307354819951,-634.5703994098402,-5012.879491021285,28584.936501288947,-5647.449890431125,-5373.51915494913,-5028.880518374442,-4574.316312145548,-4413.817019663385,-1,0,1
2023-08-16,28730.51,33697.00239479759,528.7062002159639,184.44695306446533,31.65341427811644,146.7316597192373,-785.2664040241491,-5072.764218051228,28017.35684671957,-5858.030622075377,-5711.29896235614,-5679.645548078023,-5495.198595013558,-4966.492394797594,-1,0,1
2023-08-17,26623.41,33780.263726123834,-528.6271657812009,-268.9023258792652,-305.856956127561,14.306083674198904,-935.4901853809148,-5132.283176629086,27420.939491660472,-6067.773362010001,-6053.467278335802,-6359.324234463363,-6628.226560342628,-7156.853726123829,-1,0,1
2023-08-18,26054.0,33863.600452406776,-287.32860486076163,-517.8759096510697,-610.7421475855346,-117.22853105896696,-1084.9783827681615,-5191.446876482282,26859.20451451183,-6276.425259250444,-6393.65379030941,-7004.395937894945,-7522.271847546014,-7809.600452406776,-1,1,0
2023-08-19,26100.01,33947.01201241095,146.3586916274637,-436.68752732477685,-831.1849910155397,-241.75472288602376,-1233.4676354740077,-5250.265827338067,26390.33883569732,-6483.733462812074,-6725.488185698098,-7556.673176713638,-7993.360704038415,-7847.002012410951,-1,2,0
2023-08-20,26189.99,34030.49784490117,239.36235967121652,-97.26563710859034,-940.0033990168952,-353.1560467363983,-1380.694582786511,-5308.75053892399,26047.89327743737,-6689.445121710501,-7042.601168446899,-7982.6045674637935,-8079.870204572384,-7840.507844901167,-1,3,0
2023-08-21,26126.92,34114.057388642024,70.67346854004779,215.81255180144768,-934.5356238873476,-445.78040013507024,-1526.3958639936443,-5366.911520967465,25840.433979658497,-6893.307384961109,-7339.08778509618,-8273.623408983527,-8057.810857182079,-7987.137388642031,-1,4,0
2023-08-22,26056.0,34197.69008239808,-149.75237329669625,442.80040433222433,-823.3913848038219,-516.2793270505355,-1670.3081183835811,-5424.75928319567,25762.951968964477,-7095.067401579251,-7611.346728629786,-8434.738113433608,-7991.937709101384,-8141.69008239808,-1,5,0
2023-08-23,26432.72,34281.395364934106,132.32105418783328,493.9967420430494,-616.5193805710587,-564.0014600135169,-1812.167985244158,-5482.30433533625,25806.40220376912,-7294.472320580407,-7858.473780593924,-8474.993161164983,-7980.996419121933,-7848.6753649341,1,6,0
2023-08-24,26180.05,34365.17267501469,-38.99739137769747,264.9624867400367,-329.47213113002107,-590.3465047808955,-1951.711947349646,-5539.557187116473,25954.084904637657,-7491.269134466119,-8081.615639247015,-8411.087770377037,-8146.125283636999,-8185.122675014697,1,7,0
2023-08-25,26060.01,34449.02145140459,7.989355770134271,-112.16986537736368,-2.415113904301309,-597.2200512489644,-2088.667428380258,-5596.528348263838,26164.190509607222,-7685.195776644095,-8282.415827893059,-8284.83094179736,-8397.000807174723,-8389.011451404589,1,0,1
2023-08-26,26017.37,34532.94113286834,67.45932900064513,-434.0884272294422,313.60236235495387,-586.5955186262327,-2222.720549862589,-5653.2283285056765,26383.9990982288,-7875.9488783682655,-8462.544396994497,-8148.942034639544,-8583.030461868986,-8515.571132868341,1,1,0
2023-08-27,26101.77,34616.93115817059,-54.60060937418521,-408.714097032424,571.8249452500579,-560.4831135924401,-2353.52064585228,-5709.667637569318,26565.08470640661,-8063.188283421598,-8623.671397014037,-8051.8464517639795,-8460.560548796404,-8515.16115817059,1,2,0
2023-08-28,26120.0,34700.990966075995,-559.5708209268822,0.0037327141129398,746.0430005510135,-520.8950355865529,-2480.7150576454483,-5765.856785182238,26679.567088212767,-8246.571842827687,-8767.46687841424,-8021.423877863226,-8021.4201451491135,-8580.990966075995,1,3,0
2023-08-29,27716.34,34785.11999534934,620.4986840031381,388.6179866402813,817.7416538251086,-469.8786942975774,-2603.953344448359,-5821.806281071937,26707.223329356577,-8425.759625520295,-8895.638319817872,-8077.896665992763,-7689.278679352481,-7068.779995349343,1,4,0
2023-08-30,27299.99,34869.317684755115,320.1103047223791,343.0208678303083,777.5842034155478,-409.6302261973463,-2722.886199560456,-5877.526634965546,26636.858827447315,-8600.412834526001,-9010.043060723348,-8232.4588573078,-7889.437989477492,-7569.327684755113,-1,5,0
2023-08-31,25940.78,34953.58347305802,-546.0571892508939,-5.576825347334862,651.3482842403428,-342.3211404679679,-2837.1682456414364,-5933.028356590728,26492.414014598227,-8770.196602232165,-9112.517742700133,-8461.16945845979,-8466.746283807124,-9012.803473058018,-1,6,0
2023-09-01,25805.05,35037.91679902273,-222.5771476851613,-285.31750821677446,479.6920444914388,-269.8783871712296,-2946.463844766238,-5988.321955674767,26312.94465590193,-8934.785800441005,-9204.664187612234,-8724.972143120794,-9010.289651337567,-9232.86679902273,-1,7,0
2023-09-02,25869.51,35122.31710141391,32.886669684689224,-301.8186055816853,304.1499655514613,-194.13349971472223,-3050.473689408597,-6043.417941945057,26138.441935896997,-9093.891631353654,-9288.025131068376,-8983.875165516914,-9285.6937710986,-9252.807101413911,-1,8,0
2023-09-03,25971.21,35206.78381899617,174.29829672607025,-205.25459618658144,159.52357995732,-116.85505714799946,-3148.9592172159887,-6098.326825128989,26002.166299460518,-9247.286042344978,-9364.141099492976,-9204.617519535655,-9409.87211572224,-9235.573818996168,-1,9,0
2023-09-04,25826.02,35291.316390534186,47.94705473179032,-140.52086995404548,61.74059504723323,-39.66542491058834,-3241.738630494574,-6153.0591149540005,25918.59381522226,-9394.797745448574,-9434.463170359162,-9372.72257531193,-9513.243445265976,-9465.296390534184,-1,10,0
2023-09-05,25792.1,35375.91425479256,-8.162641823899698,-75.62213957194145,-0.1730561370704052,36.42789758264272,-3328.658993694823,-6207.625321147467,25875.88478139584,-9536.28431484229,-9499.856417259649,-9500.029473396718,-9575.65161296866,-9583.81425479256,-1,11,0
2023-09-06,25759.95,35460.57685053608,-145.59500225721266,57.504771819690106,-52.56830489766712,111.64565608819198,-3409.5780178522405,-6262.035953436835,25848.040230437524,-9671.613971289076,-9559.968315200884,-9612.536620098552,-9555.031848278864,-9700.626850536077,-1,12,0
2023-09-07,26255.0,35545.30361652926,205.7384090109756,232.1746473684343,-114.3986276671936,186.84039228494083,-3484.356915976979,-6316.301521549433,25817.08694362059,-9800.658437526412,-9613.81804524147,-9728.216672908664,-9496.04202554023,-9290.303616529254,-1,13,0
2023-09-08,25910.5,35630.09399153677,-162.25073788248883,294.8645825868068,-191.63345756066445,262.7142248787625,-3552.8560683465307,-6370.432535212659,25777.88615529568,-9923.28860355919,-9660.574378680429,-9852.207836241092,-9557.343253654286,-9719.593991536774,-1,14,0
2023-09-09,25901.61,35714.94741432326,0.6003622932746209,163.98850237855382,-277.6743619729697,339.1213431326269,-3614.9337560008544,-6424.4395041538855,25737.021135328177,-10039.37326015474,-9700.251917022111,-9977.926278995084,-9813.937776616527,-9813.337414323254,-1,15,0
2023-09-10,25841.61,35799.863323653495,257.94199976340747,-135.58485779522056,-347.00441223444165,415.17432170872655,-3670.447436995272,-6478.332938100698,25719.25285803181,-10148.78037509597,-9733.606053387244,-10080.610465621688,-10216.195323416909,-9958.2533236535,-1,16,0
2023-09-11,25162.52,35884.841158291994,-307.331311825972,-283.97319935886543,-369.44064121033824,489.8004832667238,-3719.2531423832575,-6532.123346780283,25753.82451118484,-10251.37648916354,-9761.576005896815,-10131.016647107155,-10414.98984646602,-10722.321158291992,1,17,0
2023-09-12,25840.1,35969.88035700349,143.6507781959179,-163.70292646290588,-324.5523340391416,561.851911690728,-3761.206546467928,-6585.821239920161,25860.152148266985,-10347.02778638809,-9785.17587469736,-10109.728208736502,-10273.431135199407,-10129.78035700349,1,0,1
2023-09-13,26222.0,36054.98035855253,98.87419399215162,96.44062224363134,-222.7730937858345,630.0784006710774,-3796.1630571994656,-6639.437424474087,26026.68518376422,-10435.600481673551,-9805.522081002471,-10028.295174788307,-9931.854552544675,-9832.980358552524,1,0,1
2023-09-14,26522.73,36140.14060170389,85.10616804797218,205.38687384377707,-84.11893464482232,693.1762044678485,-3823.9758147190782,-6692.98509869959,26232.23695810825,-10516.960913418668,-9823.78470895082,-9907.903643595642,-9702.516769751865,-9617.410601703892,1,0,1
2023-09-15,26600.0,36225.3605252222,37.974685550809085,109.59057408469512,68.22787135254774,749.8217946853208,-3844.495648139629,-6746.479802755944,26452.434740364493,-10590.975450895572,-9841.153656210252,-9772.925784857704,-9663.335210773008,-9625.3605252222,1,0,1
2023-09-16,26559.67,36310.639567872,-21.122816446522947,-74.1914265581685,203.1665914207999,798.6886784745351,-3857.587371291897,-6799.923223470748,26654.98424300469,-10657.510594762643,-9858.82191628811,-9655.65532486731,-9729.84675142548,-9750.969567872002,1,1,0
2023-09-17,26527.51,36395.97716841807,-154.46172324046597,-126.1523600541796,290.12399986012286,838.4564023896373,-3863.1364598919936,-6853.297027481191,26808.12408329464,-10716.433487373186,-9877.977084983548,-9587.853085123425,-9714.005445177603,-9868.46716841807,1,2,0
2023-09-18,26762.51,36481.37276562497,-86.10888088544645,-47.19718485599716,314.24011589239547,867.8154003709184,-3861.038745298853,-6906.573470847991,26895.81606574144,-10767.612216146845,-9899.796815775926,-9585.556699883531,-9632.753884739528,-9718.862765624974,1,3,0
2023-09-19,27210.26,36566.82579825741,185.2722748174366,112.3803336295056,271.40355995184933,885.2949461636655,-3851.1946970095264,-6959.722215810351,26912.60739155305,-10810.916912819876,-9925.621966656212,-9654.218406704362,-9541.838073074856,-9356.56579825742,1,4,0
2023-09-20,27125.0,36652.33570508011,159.0760291646871,106.41421636605423,164.31530657624535,889.0805751285642,-3833.509231671324,-7012.7126006443405,26859.509754469254,-10846.221832315665,-9957.1412571871,-9792.825950610855,-9686.4117342448,-9527.335705080111,-1,5,0
2023-09-21,26568.08,36737.90192485753,-217.93077580244395,36.1992855342239,7.459507410406155,877.8613686256953,-3807.897310666079,-7065.513999959328,26749.81149026822,-10873.411310625406,-9995.54994199971,-9988.090434589303,-9951.891149055082,-10169.821924857526,-1,6,0
2023-09-22,26580.14,36823.52389635445,-10.879457410557826,-17.97118999580327,-172.6745717368466,850.5275260394716,-3774.2904012107856,-7118.095802039931,26608.990647406357,-10892.386203250717,-10041.858677211245,-10214.533248948092,-10232.504438943895,-10243.383896354451,-1,7,0
2023-09-23,26575.96,36909.20105833554,129.87113414723672,-23.381586952687385,-342.6606813220236,805.9938862318078,-3732.636414083511,-7170.427396356369,26469.47045280545,-10903.06381043988,-10097.069924208072,-10439.730605530096,-10463.112192482784,-10333.241058335549,-1,8,0
2023-09-24,26248.38,36994.93284956539,-79.55509406595291,-39.50449530152985,-465.3068548287153,743.184742591682,-3682.8929755823096,-7222.478172378566,26367.43958936748,-10905.371147960876,-10162.186405369192,-10627.493260197907,-10666.997755499438,-10746.55284956539,-1,9,0
2023-09-25,26304.81,37080.71870880873,57.851699296166274,-88.51302917074682,-507.1245507190314,661.1244199167506,-3625.029728555055,-7274.217519576818,26335.471329874577,-10899.247248131873,-10238.122828215122,-10745.247378934151,-10833.7604081049,-10775.908708808733,-1,10,0
2023-09-26,26221.67,37166.558074830085,-85.58869783857162,-85.86043699424889,-448.5907467355488,559.821283131781,-3559.054648972549,-7325.614827420955,26393.11913483281,-10884.669476393505,-10324.848193261723,-10773.438939997272,-10859.29937699152,-10944.888074830093,1,11,0
2023-09-27,26372.99,37252.45038639426,-104.5227300298292,-60.08240426208458,-294.9938304329954,441.8222673879608,-3485.0442036760405,-7376.639485381264,26537.59513429192,-10861.683689057303,-10419.861421669344,-10714.85525210234,-10774.937656364424,-10879.460386394252,1,12,0
2023-09-28,27021.39,37338.395082265706,295.1401256533922,-19.346776557829397,-72.81390074772548,310.41124204781335,-3403.1348897336734,-7427.260882927683,26745.59665090444,-10830.395772661355,-10519.984530613545,-10592.798431361269,-10612.1452079191,-10317.005082265709,1,13,0
2023-09-29,26906.96,37424.391601209296,-82.45429019537595,4.818197963091386,182.2266905420985,168.91817172260158,-3313.4919617111614,-7477.44840953055,26984.596092232285,-10790.940371241712,-10622.02219951911,-10439.795508977011,-10434.97731101392,-10517.431601209297,1,14,0
2023-09-30,26962.56,37510.43938198956,-361.2084187137694,102.80754792269244,433.30178463243743,20.682179031265985,-3216.291020202445,-7527.171454659737,27220.96087079108,-10743.462474862185,-10722.780295830917,-10289.478511198478,-10186.670963275788,-10547.879381989556,1,15,0
2023-10-01,27992.57,37596.537863371166,385.6519388728211,177.39017828481207,652.0547064651737,-130.9511538742746,-3111.714125334322,-7576.3994077853795,27429.52788284236,-10688.113533119702,-10819.064686993976,-10167.009980528805,-9989.619802243991,-9603.967863371172,1,16,0
